fileName,Ref
Bellori_ViteATIR.xml,"Alexandrie,Allemagne,Amiens,Angleterre,Arezzo,Arno,Athenes,Blois,Bologne,Capitole,Cento,Come,Cremone,Egypte,Espagne,Flandres,Florence,France,Genes,Grece,Grottaferrata,Italie,Lombardie,Londres,Madrid,Malines,Malte,Mantoue,Milan,Monaco,Mons,Naples,Nil,Orange,Orleans,Padoue,Paris,Parme,Pesaro,Pise,Ravenna,Rimini,Rome,Sicile,Sienne,Tivoli,Toscane,Troie,Vatican,Venise"
Borghini_RiposoATIR.xml,"Alexandrie,Allemagne,Angleterre,Arezzo,Arno,Asie,Athenes,Babylone,Bologne,Cadore,Cana,Capitole,CastelFranco,CittaDiCastello,Cnide,Corinthe,Cremone,Egypte,Elide,Ephese,Espagne,Euphrate,Fabriano,Faenza,Flandres,Florence,Fontainebleau,France,Genes,Grece,Italie,Lombardie,Macedoine,Maiano,Malte,Mantoue,Milan,Naples,Nil,Padoue,Paris,Parme,Pesaro,Pise,Ravenna,Rimini,Rome,SantAngeloInVado,Sicyone,Sienne,Tibre,Tivoli,Toscane,Troie,Venise,Verone"
Celio_Memoria.xml,"Arpino,Athenes,Bologne,Brescia,Cana,Capitole,Caravaggio,Cento,CittaDiCastello,Faenza,Florence,Genes,Loreto,Lucques,Milan,Modene,Naples,Nil,Novare,Orvieto,Padoue,Paris,Passignano,Pesaro,Pomarance,Portugal,Rome,Sansepolcro,SantAngeloInVado,Sermoneta,Sienne,Toscane,Urbino,Vatican,Volterra"
Cellini_VitaBenvenutoCelliniATIR.xml,"Allemagne,Angleterre,Arezzo,Arno,Belvedere,Bologne,Capitole,Espagne,Faenza,Florence,France,Italie,Lombardie,Mantoue,Milan,Naples,Padoue,Paris,Parme,Pavie,Pise,Po,Ravenna,Rome,Sicile,Sienne,Toscane,Urbino,Venise"
Condivi_VitaMichelangeloATIR.xml,"Bologne,Cento,Flandres,Florence,France,Israel,Italie,Mantoue,Parme,Pise,Rome,Toscane,Venise"
Daret_VieRaphael.xml,"Allemagne,Antioche,Assise,Bologne,CittaDiCastello,Egypte,Europe,Flandres,Florence,France,Frioul,Genes,Grece,Italie,Maiano,Naples,Nuremberg,Palerme,Paris,Parme,Perugia,Plaisance,Rome,Sicile,Sienne,Toscane,Touraine,Troie,Urbino,Vatican,Venise,Verone"
Dolce_DialogoDellaPitturaIntitolatoAretinoMemofonte.xml,"Allemagne,Angleterre,Argos,Bologne,Corinthe,France,Italie,Mantoue,Parme,Pesaro,Rome,Tibre,Urbino,Venise"
Doni_DisegnoATIR.xml,"Afrique,Arezzo,Arno,Bologne,Capitole,CastelFranco,Florence,France,Genes,Grece,Italie,Mantoue,Naples,Padoue,Paris,Parme,Pavie,Ravenna,Rome,Troie,Venise"
DupuyDuGrez_TraitePeinture.xml,"Alabanda,Albigeois,Allemagne,Amerique,Ancyre,Angleterre,Anvers,Ardea,Asie,Athenes,Avignon,Babylone,Basel,Berlin,Bologne,Bruges,Capitole,Carthage,Chine,Cologne,Constantinople,Corinthe,Cortone,Delphes,Egypte,Elide,Espagne,Europe,Flandres,Florence,France,Genes,Grece,Italie,Languedoc,Liege,Loire,Lombez,Lucques,Lyon,Mainz,Malte,Mantoue,Marathon,Marseille,Mauritanie,Memphis,Milan,Naples,Navarre,Nuremberg,Paris,Parme,Perugia,Pessinonte,Plaisance,Platees,Ravenna,Rhodes,Rome,SaintEtienneVille,Sicile,Sicyone,Sienne,Strasbourg,Syrie,Thasos,Thebes,Toscane,Toulouse,Troie,Urbino,Vatican,Venise,Verone,Versailles"
Felibien_Entretiens1.xml,"Allemagne,Ancone,Angleterre,Ardea,Arezzo,Athenes,Avignon,Babylone,Barbarie,Belvedere,Bergame,Bologne,Bordeaux,Calabre,Candie,Capitole,Champagne,Constantinople,Corinthe,Cortone,Delphes,Egypte,Espagne,Europe,Fabriano,Faenza,Ferrare,Flandres,Florence,Fontainebleau,France,Francfort,Grece,Hongrie,Italie,Jerusalem,Lombardie,Lyon,Macedoine,Mantoue,Marathon,Marseille,Messine,Milan,Modene,Naples,Orvieto,Padoue,Palerme,Paris,Parme,Pavie,Perse,Perugia,Pise,Pistoia,Portugal,Pouzzoles,Provence,Ravenna,Rhodes,Rimini,Rome,Sicile,Sicyone,Sienne,Strasbourg,Tivoli,Toscane,Trevise,Udine,Urbino,Vatican,Venise,Verone"
