ID,Noms
MarcantonioRaimondi,"Marc
                           Antoine,Marc
                     Antoine,Marc Anthoine Boulognois,Marc-Antoine Bolognois,MARCANTOINE BOLOGNOIS,Marc-Antoine Raimondi,Marcantonio Raimondi,cet habile Graveur,Marc-Antoine,Marc Antoine,Marcantonio,M. F."
MarcelloVenusti,"Marcel
                     Venusto,Marcello Venusti,Marcello"
MarchionneAretino,Marchione
MarcoAntonioDelfinone,Marco Antonio
MarcoBasaiti,"Marc Basarini,le Bassiti"
MarcoDOggiono,"Marco
               Uggioni,Marco Uggioni"
MarcoDente,"Marc
                     Ravignano,Marc de Ravenne,Marc de Ravene"
MarcoPino,"Marco da
               Siena,Marco da Siena,Marc de Siene,Marco da"
MarcoZoppo,"Marco Zoppo Bolonois,Marco Zoppo"
MarcusAemiliusScaurus,"Marcus
                                Scaurus,Marcus Scaurus,Cet Illustre"
MarcusAntistiusLabeo,"Ateio Labeone,Aetius Labeon,Labeon,Labeo"
MarcusClaudiusMarcellus,"Marco Claudio Marcello,Marc Marcelle,Marcellus"
MarcusFuriusCamillus,Fur. Camilus
MarcusLiviusDrusus,Live Druse
MarcusLudius,Marcus Ludius
MarcusPorciusCato,Caton le Censeur
MarcusValeriusMaximus,Marco Valerio Massimo
MarcusVipsaniusAgrippa,"Marco Agrippa,Marc Agripe,Marc Agripa,Agrippa"
MargaretheVanEyck,Marguerite
MargaritaLuti,"sa
                  maistresse,sa maistresse"
MargaritoArezzo,"MARGARITONE,Margaritoné"
MargueriteChalette,Marguerite Chalette
MargueriteDeParme,Margueritte Gouvernante des Païs-Bas
MargueritedeNavarre,"Royne de Navarre,Reina di Navara"
MariaDeMoy,la sœur
MariaFrancescaBibbiena,"sa future espouse,la Niece du,Niepce"
Marie,"Nostre
                           Dame,Vergine
               Maria,sainte Vierge Mere de Dieu,sa
                  mere,S.
               Maria,la sainte Vierge,Vierge sa Mere,Vergina Maria,S.
     Maria,Sainte Vierge,Santa Vergine,MARIA VERGINE,Vergine Maria,Nostradonna,Santa Maria,Nôtre-Dame,la Vierge,La Vierge,S. Maria,Virgine,Vergine,Madonna,sa Mere,Vierge,MARIA,MARIE,Marie"
MarieDAutriche,"Reine de Hongrie,regina Maria"
MarieDeGuise,Mademoiselle de Guise
MarieDeMedicis,"Reyne Marie de Medicis,Marie de Médicis,Marie de Medicis,la Reine"
MarieDeRohan,Madame de Rohan
MarieMadeleine,"Saincte Magdeleine,Marie Magdelaine,la Magdeléne,Magdelaine,Magdeleine,Maddalena,Magdeléne,Madalena"
MarieMadeleineFouquet,Mademoiselle Fouquet
MarieThereseDAutriche,Infante d'
MarieTudor,regina Maria
MariettaTintoretto,MARIA TINTORETTA
MarinoGrimani,Marin Grimani
MarioEquicola,Mario Equicola
MariottoAlbertinelli,"Mariotto
               Albertinelli,Marc Mariotto Albertinetti,Mariotto Albertinelli"
Mars,"Marte,Mars"
MarsileFicin,"Marsilio
               Ficino,Marsilio Ficino,Ficino"
Martial,Martial
MartinDeCharmois,Mr. de Charmois
MartinFreminet,"Mr. de Freminet,MARTIN FRIMINET,Friminet,Freminet"
MartinFumee,Martin Fumée
MartinV,"Martin
                                    V,Martin Cinquieme,Martin V"
MartinoBassi,"MARTINUS BASSIUS S.,MARTINO BASSI,Martino Bassi,Martino,Bassi"
MartinoRota,Martin Rota
MaryRuthven,une grande Dame
Masaccio,"Masaccio de Saint Jean de Val d'Arno,Florence,Masaccio,MASACCIO,Masacio"
MasoFiniguerra,"Maso
               Finiguerra,Maso
            Finiguerra,Masso Finiguerra,Maso Finiguerra"
MassimoStanzione,Massimi
Mastelletta,le Mastelletta
MathurinJousse,"Jousse de la
                        Fleche"
MatteoBotti,"Matteo
               Botti,Matteo Botti"
MatteoDiGiovanniCivitali,Mattieu Luquois
MatthausGreuter,le Greuter
MatthiasCorvin,Mathias Corvinus Roy de
MatthiasGrunewald,Mathieu Grunewalt
MatthijsBril,"MATHIEU BRIL,Mathieu,MATHIEU"
MaturinoFiorentino,"Mathurin de,Maturino,Mathurin,Maturin"
MauriceDeNassau,Prince d'Orange
MauriceDeSavoie,"Prince Cardinal de Savoye,De Maurice, De savoye,Le Prince Maurice,MAURICE DE SAVOYE"
Mausole,Mausole
Maxence,Maxence
MaximeDeTyr,Maxime de Tyr
MaximilienI,"L'Empereur Maximilien,Empereur Maximilien,Massimigliano,Massimiliano,Maximilian,Maximilien"
MaximilienIDuc,"Maximilien Duc de Baviére,Duc de Baviére"
MaximilienII,"Empereur Maximilien II,Massimigliano II,Massimigliano"
MaykenCoecke,la fille
Medee,Medée
MedericFreminet,son Pére
Medicis,les Medicis
Megabyze,Megabizo
Megasthene,Megasthenes
MehmedII,"Ce grand Prince,Mahomet second,cet Empereur,Sa Hautesse,ce Monarque,Mahomet II,ce Prince,ce Sultan,Mahomet,Maumeth"
Melanthius,"Melanthius,MELANTHIUS,Mélantheus,Melanthe"
MelchiorIKusel,Melchior Kussel
Meleagre,Meleagro
Memnon,"Menone,Memnon"
Menecmo,Menechino
Menelaos,Menelaüs
Menelas,"Menelao,Ménélas"
Menes,Mina
Mercure,"Mercurio,Hermete,Mercure,Ermete"
Metagenes,"Metagenes,Metagene"
Metellus,Metellus
MethodiusI,Methodius
Metines,Metines
Metion,Metion
Metrodore,"Metrodoro,Metrodore"
MichaelWolgemut,Michel Wolgemut
MichelAnge,"Michel
                                    Ange,Michel
                                Ange,Michel
                        l'Ange,Michelagnolo
               Buonaroti,Michelangelo
            Buonarroti,Michel
               Angelo,Michaëlis Angeli Bonarrote,Michel Angelo Buonarroti,MICHELANGELO BUONARROTI,Michel Angelo Bonarroto,Michelagnolo Buonarroti,Michelangelo Buonarroti,Michel Agnolo Buonaroti,Michel-Ange Buonarotte,Michelagnolo Buonaroti,Michel-Ange Buonarotti,Michel Angel Bonarota,Michel-Ange, Bonarote,ce fameux Dessinateur,Michel-Ange Bonarote,Michelange Buonarote,ce celebre Sculteur,Michelange Bonarote,MICHELANGE BONAROTT,ce grand homme,Michele Angelo,Divin Bonarote,Michel l'Ange,Michel'Angelo,Michel'Angeli,Michel Angelo,Michel-Angelo,Michelagnolo,Michel Lange,Michelangelo,le Buonarote,Buonarrotto,Michel Ange,Michel-Ange,Buonarroto,Michelange,Buonarroti,Buonarrote,MICHELANGE,Buonanoti,Buonaroti,Bonarroto,Bonarote,Miquel,Michel"
MichelCorneille,Corneille
MichelDeMarolles,"M. l'Abbé de Marolles,Monsieur de"
MichelDorigny,"MICHEL DORIGNY,Michel Dorigni,Michel Dorigny,Dorigny,Dorigni"
MichelICoxie,"Michel Cocxisien,Michel Coxis de,MICHEL COXIS"
MichelIIAmorien,Michel le Begue
MichelIRhangabe,Michel Curopolate
MichelNatalis,Natalis
MichelangeloAnselmi,Michel Ange Anselmi
MichelangeloBiondo,Biondo
MicheleDellaTorre,Michele dalla Torre
MicheleDiMatteo,Matteo
MicheleSanmicheli,"Michel san Michel,Michel"
Michelozzo,Michellozzo-Michel
MichielJanszVanMiereveld,MICHEL JANSON MIREVELT
Micon,"Miron,Micon"
Midas,Midas
Mignard,des Mignards
MiltiadeLeJeune,Miltiade
Minerve,"Cette Muse,Minerva,Minerve,Minérve"
MinoDaFiesole,Mino
Minos,Minos
Moab,Moab
MoctezumaII,Roi Monteczuma
Moise,"Moyse,Moïse,Moise,Mosè"
Moliere,Poquelin de Moliére
Moloch,Moloc
MonaLisa,"Lisa sua moglie,Mona Lisa"
Mopsos,Mopso
Morliere,Morliere
Mucien,Mucien
Muses,les neuf Muses
Myron,"Miron,Myron"
NabuchodonosorII,"Nabuchodonosor,Nabucodonosor"
NataleConti,Natalis Comes
Nausicaa,Nausicaa
Nearque,Nearche
NelloDiDino,Bruno
Nembrot,"Nembroth,Nembrot"
Nemesis,Nemese
Neoptoleme,Neoptoleme
Neptune,"Nettuno,Neptune"
Neree,Nerée
Neron,"Domitio Nerone,Claudio Nerone,Nerone,Neron"
Nerva,Nerva
NiccoloCircignani,"le Pomarancio,Nicolò"
NiccoloDaBologna,Nicolas de Bologne
NiccoloGaddi,"Cavaglier Gaddi,Niccolo Gaddi"
NiccoloTartaglia,Tartaglia
NiccoloTornioli,"Nicolas Tornioli,Nicolo Tornioli"
NiccoloTribolo,"il
               Tribolo,Nicolas dit,il Tribolo"
NicephoreI,Nicefore
NicetasI,Nicetas
NicholasMignard,"NICOLAS MIGNARD,Nicolas Mignard,Mignard d',Nicolas,Mignard"
Nicias,Nicia
Nicodeme,"Nicodemo,Nicodeme"
NicolaPisano,"Nicolas Pisan,Nicolas"
NicolasBachelier,"cét excellent homme,Nicolas Bachelier,illustre Ouvrier,Bachillies,Bachelier"
NicolasBeatrizet,"Nicolas
                     Beatrix"
NicolasBollery,Nicolas Bollery
NicolasChaperon,"Mr. Chaperon,Chaperon"
NicolasDeLaFleur,la Fleur
NicolasDeMyre,San Nicolò Vescovo
NicolasDuchesne,du Chesne
NicolasFlamel,Nicolas Flamel
NicolasFontaine,Sieur de Royaumont
NicolasFouquet,"M. Foucquet,Monsieur"
NicolasLambertDeThorigny,M. Lambert
NicolasLanglois,"NICOLAS LANGLOIS,Nicolas Langlois,Nicolas Langois"
NicolasLoir,"NICOLAS LOIR,Loire"
NicolasPoussin,"Monsieur Poussin,ce grand Peintre,Nicolas Poussin,NICOLAS POUSSIN,Nicolò Pussino,Mr. Poussin,le Poussin,Le Poussin,M. Poussin,N. POUSSIN,Poussins,Poussin,Pussino,POUSSIN,Pousin"
NicolasTournier,Tournier
NicolasV,"Nicolas V.,Nicolas V"
NicoloDellAbbate,"Nicolas de Modene,Nicolo de Modene,Messer Nicolo,Abbate"
NicoloMartinelli,Nicolò
NicoloRondinelli,Rondinello de Ravenne
NicolosiaBellini,sa Fille
NicomaqueGerase,Nicomaque
Nicomede,"Roi de Nicomedie,Nicomedes,Nicomede,Nicodéme"
Ninfe,Ninfe
Ninus,"Ninus,Nino"
Nitocris,"Nitocris,Nitocre,Nicore"
Noe,"Noè,Noé"
Nostradamus,Notradamo
Notos,Notus
NumaPompilius,"Numa
               Pompilio,Numa Pompilio,Nume Pompile,Numa Pompile,Numa"
NuntioGalitia,Annuncio Galizi da Trento
Octavie,"Ottavia,Octavia"
Odoacre,Odoacre
Oholiab,Ooliab
OnofrioBoni,ONOFRIO BONI
OnofrioPanvinio,Panvinius
OnorioLonghi,"Messer Honorio Longhi,Honorio Longi"
Ops,Opis
OratioSammacchini,Oratio Somachino
OrazioDeFerrari,Horace de Ferrari
OrazioScotti,Horace Scotti
OrazioVecellio,"HORACE VECELLI,,,Horace Vécelli"
Orcagna,"André Orgagna di Cione,ANDRE ORGAGNA,André Organa"
Origene,Origene
Orphee,"Orphée,Orfeo"
Osiris,"Osiris,Osiri"
Ostie,Ostie
Othon,Empereur Othon
OttavianoDaFaenza,"Ottaviano da
               Faenza,Ottaviano da
            Faenza,Ottaviano da Faenza"
OttavioFarnese,"Octavien de Médicis,Octavien"
OttavioSemino,Ottavio Semino
OttoVanVeen,"Octave-Vanveen,Otho Vennius,Otho Vaænius,Otto-Venius,Otho Vénius,Otho Vænius,Otho Venius,OTHO VENIUS,Vénius,Venius"
Ouranos,Urano
Ovide,"Ovidio,Ovide"
Paciotto,Pacchiotto
Pacuvius,"Romani Pacuvio,Paccuvius,Pacuvius,Paccuvio,Pacuvio"
Palamede,Palamedes
PallaRucellai,"Palla
               Rucellai,Palla Rucellai"
Pallas,"Pallade,Pallas"
Palma,"Palmes,Palmi"
Pamphile,"Pamphile Macédonien,PAMPHILE.,Pamfille,Pamphile,Panfile,Panfilo,Pamfile"
Panainos,"Fistenato,Pennée,Panæus,Penée"
Pandrose,Pandrose
PaoloCamilloLandriani,Pavolo Camillo Landriano
PaoloFarinati,Paule
PaoloGiordani,PAVOLO GIORDANI
PaoloGiordanoIIOrsini,Duc de Bracciane
PaoloGiovio,"Paolo
               Giovio,Paolo Giovio,Paolo Jovio,Giovio"
PaoloGuidotti,"Paolo Guidotti,Guidoti"
PaoloMorando,Paul
PaoloPino,Paolo Pino
PaoloRomano,"Paolo
               Romano,Paolo Romano,Paul Romain,Paul"
PaoloSaetoniGrimaldi,PAULI SAETONII GRIMALDAEI
PaoloSfondrati,"Signor Barone,Barone"
PaoloUccello,"Paolo
               Uccello,Paolo Uccello,PAOLO UCCELLO,Paul Ucello,UCCELLO,PAOLO"
PaoloVeronese,"Paul
                        Veronese,Paulo
               Veronese,Paolo
               Veronese,Paulo
            Veronese,PAUL CALIARI VERONESE,Paolo
     Veronese,Paulo Veronese,Paul Veronnese,Paolo Veronese,Paul Veroneses,Paoli Veronesi,Paul Véroneses,Paulo Cagliari,Paul Veronnez,Paul Veronése,Paul Véronése,Paolo Caliari,Paul Veronese,Paul Cagliari,Paul Véronese,Paul Veronés,Paul Veronez,ce Peintre,son frére,Veronnez,Véronez,Paul"
ParisBordone,"Paris
               Bondone,Paris Bordone,Paris Bondone"
ParisMythologie,"Paride,PARIS,Paris"
Parmenion,Parmenion
Parmigianino,"Francesco Parmegiano,François Permessan,François Mazzolin,FRANGOIS MASSOLIN,François Mazzuolo,François Parmesan,FRANCOIS MAZZOLI,,Ce jeune Peintre,le Parmezan,Le Parmesan,LE PARMESAN,le Parmésan,le Parmesan,Parmegiano,Parmigiani,Parmigiano,Permessan,Parmésan,Parmésan,Parmesan,Mazzuoli"
Parrhasios,"Parrasio Efesio,le Legislateur,PARRASIUS.,Parrhasius,PARRASIUS,Parhasius,Parrasius,Parassius,Parasius,Parrasio"
Pasiteles,Pasitelle
PasquierTestelin,Pasquier Tetelin
PasquinoCenni,Pasquino Cenni
PaulBril,"PAUL BRIL,Paul Bril,Paul"
PaulEmile,Paul Emile
PaulEmileMacedonien,"Paulo
               Emilio,Paulo Emilio romano,Paulo Emilio"
PaulFreartDeChantelou,"Chantelou,monsieur"
PaulII,"Paul Venitien,Paul second,Paul II"
PaulIII,"Paul
                     III,Paolo
               terzo,Paul troisiéme,Paolo terzo,Paul III,le Pape"
PaulIV,"Paolo IV.,Pontefece,Paul IV"
PaulMaupin,Paul Maupin
PaulV,"Pape Paul V.,Pape"
PaulusPontius,"Paul du Pont,Pontius"
Pausanias,"Pausanias,Pausanie"
Pausias,"Pausias de Sicionne,Pausone"
Peiraikos,Pierico
Peirasos,Peras
Pelee,Peleo
PellegrinoAretusi,"PELLEGRIN DE MODENE,Pellegrin de Modéne,Pelegrino de Modene,Pelegrin de Modene,Pellegrino da"
PellegrinoDaSanDaniele,Jean Martin d'Udine
PellegrinoTibaldi,"Messer Pellegrino Tibaldi,Pellegrino detto da,Pelegrino Pelegrini,Pellegrino Tibaldi,PELLEGRIN TIBALDI,Peligrino Tebaldi,PELL DE BOLOGNE,Pellegrino,Pellegrin,Pelegrino"
Pelopidas,Pelopidas
Penelope,Penelope
Pericles,"Pericles,Pericle"
Persee,"Perseo,Persée"
Perugin,"Pierre
                  Perugin,Pietro
               Perugino,Pierre de Perouse,Pierre Perrugino,Pierre Perrugin,Pietro Perugino,Piétre Pérugin,Pierre Perusin,PIETRE PERUGIN,Pierre Perugin,Piétre Pérugin,Piétre Perugin,P. Perrugin,le Perugin,son Maître,le Pérugin,Perugino,Perugin,Pérugin,Pietro,Pierre"
PeterCandid,PIERRE CANDITO
PeterPaulRubens,"Petrus Paulus Rubenius,Pierre Paul Rubens,PIERRE PAUL RUBENS,Pierre Paul Rubens,ce grand Homme,Paul Rubens,P.P. Rubens,Rubens,RUBENS"
PeterVischer,Vischer
Petesuccus,Roy Petesuccus
Petrarque,"Petrarque,Pétrarque"
PetrusApianus,Inglo Stadio
PetrusChristus,Pierre Cristo
Phaeton,"Fetonte,Phaeton"
Phidias,"Phidias,Fidias,Phidie,Fidia"
PhilibertDelorme,"Phil. de
                                    Lorme,Ph. de
                                    Lorme,Philb. de
                    Lorme,Philbert de Lorme,Filbert de Lorme,Phil. de l'Orme,cet Architecte,Phil. de Lorme,Ph. de Lorme,de Lorme"
PhilipGalle,Filipe
PhilipRubens,"Philippes Rubens,Philippe Rubens"
PhilippUffenbach,Philippe Uffembac
PhilippeDeChampaigne,"PHILIPPE DE CHAMPAGNE,Mr. Champaigne,Champagne,Philippe"
PhilippeDeFrance,DUCA D'ORLEANS
PhilippeII,"Filippo secondo di Spagna,Don Filippo d'Austria,FILIPPO D'AUSTRIA,Catolico Re di,Filippe second,Filipe second,Philippe II,Filipe II,PHILIPPE,Philippe,Filippo,ce Roi"
PhilippeIIIDEspagne,Filippo terzo
PhilippeIIMacedoine,"Filippo re di Macedonia,Philippe de Macedone,Philippe II,Philippe,Filippo"
PhilippeIV,"le Roy Catholique,Roy son neveu.,Roy Catholique,Roy d'Espagne,Philippe IV,Roys d',le Roy,Le Roy,Roy"
PhilippeIer,Philippe Prémier Roy d'
PhilippeLeBon,Philippe le Bon
PhilippeMarieVisconti,"Filippo Visconti,Philip Visconti"
PhilippeThomassin,Thomassin
Philocles,Philocles
Philon,Philon
Philostrate,"Philostrate,Filostrate,Filostrato"
Phlegias,"Phlegias,Flegias"
Phocas,"Empereur Focas,Phocas,Focas"
Phraortes,Phraorte
Phryne,Phriné
Phylarque,Philarque
Phyllis,Philis
Phyromachos,Phiromachus
Picus,Picus
PieII,"Pie second,Pie II"
PieIV,"le Pape,Pie IV"
PieV,"Santità,Pie V,Papa"
PierFrancescoFoschi,Solosmeo P Francisco di Sandro
PierFrancescoMola,Francesco Mola
PierSoderini,"Pierre Soderini,le Gonfalonier,Soderini"
PierandreaMattioli,Matheole
PierioValeriano,"Pierio Valeriano,Pierio"
PieroDaVinci,"Piero
               da Vinci,Piero da
               Vinci,Piero da Vinci"
PieroDellaFrancesca,"PIETRO DELLA
               FRANCESCA,Piétro della Francesca,PIETRO DELLA FRANCESCA"
PieroDiCosimo,"Pierre de Cosimo,Cosimo Rosselli,Pietro Cosimo,Pierre Cosimo,PIETRO COSIMO"
PieroPollaiuolo,Pierre Pollaivoli
PieroVettori,Pierre Vettor
PierreAffre,Mr. Affre
PierreBoucle,Van-Boucle
PierreChartier,"Pierre
                                Chartier,Pierre Chartier"
PierreCorneille,"PIERRE CORNEILLE DERYK,Pierre Corneille,Corneille"
PierreCoustau,Costa
PierreDaret,P. DARET
PierreDeCazeneuve,Mr. de
PierreDeCortone,"Pierre Beretin de Cortonne,da
               Cortona,Piettro de Cortona,Pietro de Cortone,Pierre de Cortone,Piétre de Cortone,da
     Cortona,PIETRE BERETIN,Pierre Beretin,da Cortona,Piétre de,Beretin"
PierreDeMarca,"M. de Marca,Monsieur"
PierreDeMedicis,Pierre de Medicis
PierreDeRonsard,Pierre de Ronsard
PierreFormont,sieur de Formont
PierreIIMignard,Mignard
PierreLeMoyne,Pere le Moyne
PierreLeMuet,"sieur le
                                        Muet"
PierreLescot,Abé de Clagni
PierreLouisDeCatel,Mr.
PierreLouisReichDePennautier,Monsieur de
PierreMignard,"Pierre Mignard,Sr. Mignard,P. Mignard,Mignard"
PierreMonier,P.MONIER.
PierrePuget,Puget de Marseille
PierreSeguier,"M. le Chancelier,Monsieur,Seguier"
PieterBrueghelDeOude,"Pierre Bruneghel,PIERRE BRUGLE,Breugle"
PieterClaeszSoutman,Soutmans
PieterCoeckeVanAelst,"Pierre Cocuek,Pierre Kouc,PIERRE KOUC"
PieterDeJodeI,"Pietre de Jode,Pierre de Jode,Pierre Jode"
PieterLastman,Lesman
PieterPourbus,"Pierre Porbus de Bruges,PIERRE"
PieterSaenredam,Saenredam
PieterVanLaer,"PIERRE DE LAER,BAMNBOCHE,Bamboche,Bambozo"
PieterVanMol,"le Vanmol,Van-Mol"
PieterVanVeen,Pierre
PieterVlerick,Pierre Udalric
PietroAccolti,"Piettro Accolti,Pietro Accolti,Pietro Acolti"
PietroAldobrandini,Cardinal Aldobrandin
PietroAntonioLonati,Pietro Antonio
PietroAretino,"Pierre
                           Aretino,P. Aretino,l'Aretin,Aretin"
PietroBartoli,"Pietro Bartoli,io"
PietroBembo,"Pietro
               Bembo,Cardinal Bembo,Pietro Bembo,le Bembo,Bembo"
PietroBuonaccorsi,"Perino del
               Vaga,Perino
               del Vaga,Perino del
            Vaga,ce celebre Peintre,Perrin del Vague,Pierino del Vago,Perin del Vague,PERRIN DEL VAGA,Perino del Vaga,Perrin del Vaga,PERIM DU VAGUE,Buonacorsi,Perin del,del Vaga,Perrin 3,Perrin,Perin,Vago,Vaga"
PietroCapocci,Cardinal Capotio
PietroCataneo,"Cutaneo,Cataneo"
PietroCavallini,"Piettro Cavallini,PIETRO CAVALLINI,Pietro Cavallini,Pierre Cavalini,Cavallini"
PietroDaSalo,Pierre
PietroDeNatali,"P. de Natalibus,Monsieur Lane"
PietroFacchetti,Pietro Facchetti
PietroLorenzetti,"Pietro
               Laurati,PIETRO LAURATI,Pietro Laurati,Laurati"
PietroMariaMarchetti,Pietro Maria Marchetti Fratelli
PietroOrseolo,Pierre Orseole
PietroPaoloOlivieri,"Pietro Paulo Olivieri,Pietro Paolo Olivieri"
PietroTesta,"Piettro Testa,Pietre Teste,PIETRE TESTE"
PietroTorrigiano,"Torrigiano,Torriani"
Pinturicchio,"BERNARDIN PINTURRICHIO,Pinturicchio Perrugin,Pinturrichio"
PirroIViscontiBorromeo,Pirro Visconte
PirroLigorio,"Pirro
               Ligorio,Ce grand Dessinateur,Pirro Ligorio,Ligorio"
Pisanello,"VITTORE' PISANO,Pisanello"
Pisistrate,"Pisistrate le tyran,Pisistrate"
Platon,"Platone,Platon,Plato"
Pline,"Plinio il Vecchio,Plinio,Plin.,Pline,Plin"
Plotine,Plotine
Plutarque,"Plutarque,Plurarque,Plutarco"
Pluton,Pluton
PolidoroDaCaravaggio,"Polidoro da
               Caravaggio,Polidoro Caldara da Caravagio,Polidore, Caldare de Carvage,Polidoro da Caravaggio,POLIDORE de Caravaggio,Polidore de Caravagio,Polidore de Carravage,POLIDORE DE CARAVAGE,Polydore de Caravage,Polidore de Caravage,Polidor de Caravage,Polidore Caravage,cet habile homme,Polydore,Polidoro,POLIDORE,Polidore"
Pollux,"Polluce,Pollux,Polux"
Polybe,Polybe
Polyclete,"Policletes,Policleto,Policlete,Polycléte,Policléte,Polyclete"
Polydore,"Prince Polidore,Polydore,Polidoro,Polidore"
Polygnote,"Polignote de,Polignote,Poliglote,Polignoto"
Polynice,Polinice
Polypheme,Polifemo
Pomone,Pomona
Pompee,"Pompée,Pompeo"
PompeoColonna,Cardinal Colonne
PompeoLeoni,"Pompée Leoni,Pompeo Leoni"
PomponioGaurico,"Pomponius Gauricues,Pomponius Gauricus,Pomponio Gaurico,Pomponius,Gauricus"
PomponioVecellio,Pomponio
PomponiusMela,"Pompone Mela,Mela"
PoncePilate,Pilate
Pontormo,"Giacomo d'a Pontormo,JACQUES DE PONTORME,Jacques de Puntorme,Pontorme,Puntorme,Jacob 5"
Pordenone,"JEAN-ANTOINE REGILLO,Jean Antoine Licinio,Pordenone,Pordenon,PORDENON,Pordénon,Pordemon,Regillo"
Porsenna,"Ce Prince,Porcenna,Porsena"
Praxitele,"Praxitelles,Praxitelle,Prassitele,Praxiteles,Praxitele,Prasitele,Praxitéle"
Priam,Priamo
PrincesseEurope,Europe
Promethee,"Promethée,Prometheo,Promethée,Prometeo"
Properce,Properce
ProperziaDeRossi,cette illustre fille
Proserpine,Proserpine
ProsperoFontana,"Prospero
               Fontana,Prospero Fontana,Prosper Fontaine,Prosper Fontana,Prospero,Fontana"
ProsperoVisconti,Prospero Visconti
Protee,Prothée
Protogene,"l'antico pittore da Cauno,Protogene da Cauno,Protogenes,Protogéne,Protogine,Protogéne,Protogeni,PROTOGENE,Protogene,Protegene"
Proxenidas,"Proxenidas,Proxenide"
PrudentiaVanDiependale,"Prudence Profondanale,Prudenza"
Psammetique,"Roy Psammaticus,Psammetique"
PseudoNechepsos,Necepse
PseudoPetosiris,Petosire
Psyche,"Psiche,Phiché,Psiché"
Ptolemee,"Ptolomée,Ptolemée,Tolomeo,Tolomei"
PubliusCorneliusDolabella,Dolobella
PubliusDeciusMusI,le pere
PubliusDeciusMusII,le fils
PubliusDeciusMusIII,le nepveu
PubliusValeriusPublicola,"Luce Valere,Publicola"
Pulcherie,Pulcherie
Pygmalion,"ce grand Prince,Pigmalione,Pigmalion,ce Roi"
Pymandre,Pymandre
Pyrgotele,Pyrgotéle
Pyrrhon,"Pyrron,Piron"
PyrrhusI,"Pyrrhus,Pyrus"
Pythagore,"Pythagoras,Pittagora,Pithagore,Pythagore,Pitagora,Pytagore"
Pytheas,Pithius
PytheosdePriene,Pithio Architetto
Pytis,Pytis
QuinteCurce,"Quinte Claude,Quinte Curce,Quinte Curse,Quinte-Curse"
QuintenMetsys,"QUINTIN MESSIS,Quintin 1,Quintin"
Quintilien,"Quintiliano,Quintilien,Auteur,Maître"
QuintusEnnius,"Ennius,Ennio"
QuintusFabiusMaximusRullianus,Quintus Fabius Rutilien
QuintusFabiusMaximusVerrucosus,"Fabius Maximus,F.Maximus,Fabius"
QuintusPedius,"Quintus, Pedius,Quinto Pedio,Q Podius"
QuintusPediusPeintre,"ce jeune homme,Q Podius,Pedius"
QuintusRoscius,Roscius
Quirinus,Quirino
Rachel,"Rachele,Rachel"
RafaelleBorghini,Raffaello Borghini
RaffaeleRegio,RAPHAEL D'A REGIO
RaffaelleSoprani,"Raphaël Soprani,Soprani"
RaffaellinoDelColle,Rafaël
RaffaelloGuidi,Raphael Guidi
RanuccioIFarnese,Duc Ranuccio
Raphael,"RAPHAEL SANSIO
                     d'URBIN,Raphaël Sansio
                  d'Urbin,Raphael
                        d'Urbin,RAPHAEL
                     SANSIO,Raffael
               d'Urbino,Raffaello Sancio da Urbino,Raphaël Sancio d'Urbin,Raphaël Sanzio d'Urbin,RAPHAEL SANSIO D'URBIN,Rafaël Santio d'Urbin,cet excelent Peintre,cet admirable homme,cet illustre Eleve,l'Illustre d'Urbin,cet homme illustre,Rafaello di Urbino,Raffaello d'Urbino,ce fameux Peintre,Raffael d'Urbino,Raffaello Santio,ce grand Peintre,Raphaeli Sanctio,Raphaël d'Urbin,Raphael d'Urbin,RAPHAEL d'URBIN,Rafaello Sancio,Rafaelli Santio,Rafaël d'Urbain,Rafael d'Urbino,ce grand homme,Raphaël Sansio,Raphaël Santio,Rafaël d'Urbin,Raffael Sanzio,Rafael d'Urbin,Raphaël Santio,RAPHAEL SANZIO,Ce rare homme,Raphael Urbin,ce rare homme,Rafaël Sanzio,Rafael Urbino,Raffaello da,Raffaello,Raphaelle,Raphaël,Rafaello,Raphaëls,Rafaelle,Rafaelli,Raphael,Rafaele,Rafaeli,Raphaël,RAPHAËL,RAPHAEL,Sanzio,Rafael,Santio,Rafaël,R. S."
RaphaelArchange,"Ange Raphael,Rafaele"
RaphaelSadeler,Rafaël
RaphaelTrichetDuFresne,"Monsieur du,M. Dufresne"
RaymondLafage,"La Fage,Lafage"
Rembrandt,"REMBRANT VANREIN,Rimbrant,Rembrant,Rembrans"
RemeeVanLeemput,Remy
Remma,Remma
Remus,Remus
RemyVuibert,Remy
ReneAnjou,René de Sicile
ReneBoyvin,René
ReneDescartes,Descartes
ReneDuguay,Monsieurs du Guet
Rhadamanthe,Radamante
Rhampsinit,Rhampsinite
Rhodope,Rhodopé de Thrace
RichardTaurigny,"Ricciardo Taurino da Roano di Normandia,Richard Taurin"
RidolfoDelGhirlandaio,"Rodolphe Delghirlandaio,Rodolphe"
RinaldoMantovano,"Rinaldo
               Mantovano,Rinaldo Mantovano,Rinaldi"
RobertDeLenoncourt,"Reverendissime de Lenoncourt,CARDINAL DE LENONCOURT,cardinal de Lenoncourt,Cardinal de Lenoncourt"
RobertFludd,Robert Flud
RobertII,Roi Robert
RobertINaples,"ce genereux Roi,Roberto,Robert"
RobertNanteuil,Nant
